date,open,high,low,close,volume,SMA_50,SMA_100,SMA_200,avg_gain,avg_loss,RSI_30,monthly_mean,EMA_30,EMA_200
01-10-2012,12.77,12.808,12.5245,0.05088486,0.010457513,0.052396601,0.052593285,0.051623921,0.071003333,0.052936667,0.520122565,12.58760667,0.05337688,0.053901784
02-10-2012,12.64,12.6575,12.4515,0.05059325,0.008728198,0.052504407,0.052648626,0.051710244,0.071003333,0.05392,0.514068187,12.60469,0.05337442,0.053975101
03-10-2012,12.5605,12.805,12.478,0.051693508,0.011199221,0.052648557,0.052713988,0.051803191,0.07987,0.05242,0.561561244,12.63214,0.053446748,0.054060835
04-10-2012,12.8005,13.076,12.7935,0.052634518,0.011039209,0.052838915,0.052800876,0.051904204,0.08137,0.05242,0.567525863,12.66109,0.053578238,0.054156959
05-10-2012,13.06,13.095,12.8745,0.05222916,0.011471929,0.053007704,0.052879847,0.051998806,0.08137,0.052516667,0.566936307,12.68994333,0.05367375,0.054247284
08-10-2012,12.8835,12.99,12.778,0.052342908,0.006784676,0.053103015,0.052960856,0.052104264,0.074716667,0.052516667,0.539397614,12.71214333,0.053770816,0.054338069
09-10-2012,12.9335,12.9675,12.5365,0.050667704,0.014567203,0.053168207,0.053036309,0.052193812,0.074716667,0.062983333,0.479468735,12.72387667,0.05374799,0.054407934
10-10-2012,12.6,12.623,12.2005,0.049433016,0.016598879,0.053219457,0.053108384,0.052278106,0.071066667,0.072933333,0.413565865,12.72201,0.053642889,0.054462351
11-10-2012,12.4,12.465,12.0945,0.049273768,0.014346464,0.053272637,0.053168816,0.052362699,0.069383333,0.074216667,0.399673127,12.71717667,0.053533767,0.054514324
12-10-2012,12.159,12.273,12.0955,0.048889091,0.008763795,0.053323273,0.053231378,0.052447939,0.069383333,0.075816667,0.392524886,12.71074333,0.053405593,0.054561183
15-10-2012,12.1425,12.2388,11.9255,0.049265495,0.012157271,0.053363651,0.053293639,0.052535483,0.069,0.075816667,0.390669214,12.70392667,0.053311219,0.054612074
16-10-2012,12.2435,12.2885,12.104,0.049215859,0.008765778,0.053407273,0.053360066,0.052623674,0.069,0.075566667,0.391775449,12.69736,0.053219567,0.054661865
17-10-2012,12.1685,12.44,12.165,0.049950054,0.013696055,0.053455192,0.053440148,0.052708901,0.074916667,0.0728,0.431887052,12.69947667,0.053183628,0.054719934
18-10-2012,12.3885,12.5455,12.135,0.049404061,0.022682492,0.053501094,0.053509816,0.052792735,0.066316667,0.0772,0.371361198,12.68859333,0.053112973,0.0547709
19-10-2012,12.258,12.341,11.947,0.048401007,0.018604254,0.053527135,0.053581034,0.052870406,0.053383333,0.085283333,0.26783714,12.65669333,0.052978841,0.054809375
22-10-2012,11.9405,11.9475,11.616,0.047114615,0.019066227,0.053531651,0.053629338,0.052934109,0.053383333,0.092233333,0.243168088,12.61784333,0.052766106,0.054832095
23-10-2012,11.5525,11.825,11.5005,0.047224227,0.018761242,0.053539849,0.053689724,0.053003514,0.054266667,0.089866667,0.256461701,12.58224333,0.052574531,0.0548559
24-10-2012,11.794,11.797,11.3975,0.046020562,0.015386018,0.053519244,0.053721942,0.053064702,0.054266667,0.0995,0.224793148,12.53701,0.052313672,0.054865085
25-10-2012,11.546,11.546,11.146,0.0448686,0.029122059,0.053455674,0.053744416,0.053119504,0.046583333,0.108783333,0.153518376,12.47481,0.051991505,0.054860415
26-10-2012,11.43,11.9355,11.3345,0.048037012,0.049878231,0.053441163,0.053792096,0.053197075,0.0704,0.108783333,0.278467437,12.43642667,0.051905035,0.054893649
31-10-2012,11.816,11.935,11.525,0.046931377,0.020403054,0.05340488,0.053824717,0.053264892,0.0704,0.112243333,0.268474516,12.39458333,0.051749149,0.054913342
01-11-2012,11.7115,11.7275,11.567,0.046775438,0.016401416,0.053368886,0.053856333,0.053327736,0.06915,0.1135,0.259267322,12.35023333,0.051592743,0.054930975
02-11-2012,11.7005,11.87,11.6055,0.04683376,0.014018301,0.053338074,0.053893185,0.053381245,0.064736667,0.1135,0.238609193,12.30147,0.051450384,0.05494913
05-11-2012,11.602,11.7415,11.5055,0.047228363,0.007159994,0.053299625,0.053934638,0.053430893,0.067916667,0.11205,0.257645149,12.25733667,0.051343975,0.05497182
06-11-2012,11.7705,11.8875,11.7225,0.047896377,0.010830431,0.053283676,0.053987479,0.053488944,0.0733,0.106483333,0.298363764,12.22415333,0.051289742,0.055002265
07-11-2012,11.7825,11.783,11.471,0.046758893,0.015143178,0.053223701,0.054028238,0.053546173,0.0733,0.11121,0.284340964,12.18624333,0.051161853,0.055018816
08-11-2012,11.611,11.6725,11.355,0.045784792,0.01229629,0.053151056,0.054049069,0.053596406,0.0733,0.11515,0.273189568,12.14439333,0.050976142,0.055023563
09-11-2012,11.313,11.5485,11.23,0.045569704,0.012752731,0.053064251,0.054057517,0.053644348,0.0733,0.112233333,0.281399088,12.10546,0.050787823,0.055025693
12-11-2012,11.3295,11.461,11.2705,0.045602794,0.008432249,0.052973718,0.054063164,0.053685623,0.062033333,0.112233333,0.228891007,12.05526,0.050613898,0.055028197
13-11-2012,11.256,11.395,11.2355,0.04562968,0.010675542,0.052887702,0.05407145,0.053724502,0.06225,0.10845,0.240580988,12.00906,0.050453018,0.055030998
14-11-2012,11.325,11.3705,11.1255,0.044874804,0.012490338,0.052776696,0.054076945,0.053762846,0.06225,0.110683333,0.23425795,11.96062667,0.050251314,0.055024751
15-11-2012,11.1151,11.2581,10.909,0.044388788,0.014151985,0.052657097,0.054073334,0.053795413,0.06225,0.11225,0.229918977,11.91062667,0.050029658,0.055012758
16-11-2012,11.0655,11.3125,10.932,0.045346343,0.018409371,0.052565074,0.054085277,0.053852393,0.0611,0.11225,0.224189565,11.85947667,0.049887252,0.055012327
19-11-2012,11.416,11.625,11.3725,0.046272876,0.014997873,0.05247007,0.054094767,0.053912138,0.060983333,0.11225,0.22360407,11.80821,0.04981688,0.055022971
20-11-2012,11.5,11.691,11.475,0.047114615,0.011316489,0.052358889,0.054113653,0.053969529,0.067766667,0.108983333,0.265726705,11.76699333,0.049808143,0.055043566
21-11-2012,11.692,11.9335,11.6375,0.04799358,0.01215478,0.052275327,0.054152352,0.054037863,0.073933333,0.108983333,0.293635622,11.73194333,0.049859589,0.055074459
23-11-2012,11.9945,12,11.824,0.048376189,0.006848185,0.052206102,0.054179039,0.054107193,0.077016667,0.095483333,0.350403351,11.71347667,0.049933668,0.055109616
26-11-2012,12.0195,12.216,11.9,0.049149679,0.017625826,0.052153449,0.054212136,0.054179573,0.08325,0.085533333,0.413186428,11.71119333,0.050055434,0.055153666
27-11-2012,12.161,12.2835,12.077,0.049104593,0.01255403,0.052079629,0.054244244,0.054252304,0.08325,0.084613333,0.416815802,11.70983,0.050166285,0.055196739
28-11-2012,12.1225,12.3615,12.0752,0.049871464,0.011191961,0.052017549,0.05429065,0.054328955,0.08943,0.081513333,0.453356768,11.71774667,0.050322002,0.055248546
29-11-2012,12.4025,12.624,12.375,0.050731816,0.022721795,0.051988044,0.054351337,0.054403252,0.09333,0.081513333,0.467637062,11.72956333,0.050526029,0.055310118
30-11-2012,12.519,12.6325,12.4135,0.050893132,0.01591526,0.051958671,0.054413829,0.054478882,0.09463,0.081113333,0.473898316,11.74308,0.050727836,0.055373004
03-12-2012,12.627,12.708,12.5,0.05053741,0.01229795,0.051908911,0.054485186,0.054560873,0.088713333,0.08398,0.440667397,11.74781333,0.050892494,0.055431015
04-12-2012,12.497,12.65,12.433,0.050983717,0.012860868,0.051872426,0.054564153,0.054651202,0.09231,0.07958,0.471983497,11.76054333,0.051076802,0.055493781
05-12-2012,12.622,12.7775,12.519,0.05128815,0.011677369,0.051857038,0.054653494,0.054740165,0.094763333,0.071496667,0.516210241,11.78381,0.051269868,0.05555956
06-12-2012,12.65,12.7585,12.5755,0.051166129,0.014839274,0.051850742,0.054734456,0.054828692,0.094763333,0.062113333,0.56198188,11.81646,0.051442202,0.055623227
07-12-2012,12.707,12.7605,12.6005,0.051145033,0.008614717,0.051854285,0.054820691,0.054919183,0.09388,0.062283333,0.558092122,11.84805667,0.051601987,0.055686008
10-12-2012,12.655,12.739,12.365,0.050007962,0.014604554,0.051845955,0.054892071,0.055004934,0.09388,0.061746667,0.560875421,11.88019,0.051674336,0.055734577
11-12-2012,12.425,12.674,12.3325,0.050611863,0.017657483,0.051820088,0.05496896,0.055094021,0.098746667,0.052463333,0.627742989,11.92647333,0.05178298,0.05578988
12-12-2012,12.5535,12.718,12.503,0.050833156,0.010668032,0.051808865,0.055028188,0.055185187,0.074996667,0.052463333,0.540944896,11.94900667,0.051899625,0.055847276
13-12-2012,12.5555,12.727,12.501,0.05072768,0.009923973,0.051805533,0.05508133,0.055269157,0.074996667,0.044403333,0.594271494,11.9796,0.052001589,0.055902841
14-12-2012,12.5055,12.595,12.3895,0.05030164,0.010215171,0.051799352,0.055134981,0.05535568,0.074996667,0.04658,0.579173319,12.00801667,0.052068078,0.055952762
17-12-2012,12.4905,12.7,12.463,0.051267468,0.009093959,0.05179032,0.055206314,0.055447581,0.08231,0.04658,0.60836039,12.04374667,0.052195788,0.056013727
18-12-2012,12.7285,13.1555,12.7285,0.052620041,0.021137596,0.051790013,0.055306649,0.055548544,0.09003,0.04658,0.635779931,12.08719667,0.052407004,0.056090247
19-12-2012,13.065,13.0835,12.884,0.052121616,0.009203577,0.051787734,0.055394555,0.055645313,0.084646667,0.050596667,0.591279416,12.12124667,0.052570784,0.05616005
20-12-2012,12.918,13.1205,12.827,0.052847538,0.010476303,0.051798431,0.05545052,0.055745417,0.090496667,0.04143,0.671939438,12.17031333,0.052773238,0.056237832
21-12-2012,12.891,12.919,12.787,0.051900323,0.019984485,0.05182456,0.055498732,0.055836484,0.090496667,0.041213333,0.673454459,12.21959667,0.05289838,0.056303522
24-12-2012,12.865,12.975,12.848,0.052251909,0.003302338,0.051884316,0.055557336,0.055924849,0.09333,0.03948,0.694456547,12.27344667,0.053039297,0.05637276
26-12-2012,12.8575,12.871,12.402,0.050186237,0.017512277,0.051903659,0.055595623,0.056004913,0.093063333,0.056126667,0.58846867,12.31038333,0.053031009,0.056416627
27-12-2012,12.414,12.4675,12.143,0.050119643,0.015211039,0.051929744,0.055636127,0.056085734,0.092846667,0.056663333,0.584730491,12.34656667,0.053018738,0.056459261
28-12-2012,12.2925,12.372,12.2525,0.049472311,0.007236523,0.051934128,0.055659758,0.056161164,0.092846667,0.055796667,0.58959174,12.38361667,0.052963351,0.056493736
31-12-2012,12.1875,12.6205,12.1375,0.05064909,0.014218015,0.05196451,0.055698828,0.056246579,0.10233,0.05188,0.641883759,12.43406667,0.052991357,0.05654193
02-01-2013,12.804,12.905,12.663,0.051980981,0.013553653,0.052007562,0.055746854,0.056337309,0.105346667,0.05188,0.650550058,12.48753333,0.053107899,0.056605558
03-01-2013,12.8635,13.044,12.8185,0.052222955,0.01122208,0.052067318,0.055802634,0.056428724,0.09983,0.05188,0.634440582,12.53548333,0.053233334,0.056671444
04-01-2013,12.879,12.99,12.8325,0.052361522,0.007293064,0.052151274,0.055860706,0.056520388,0.094163333,0.05188,0.616625952,12.57776667,0.053360076,0.056738331
07-01-2013,13.1485,13.4863,13.1335,0.054286973,0.020916691,0.052303315,0.055943358,0.056615165,0.102596667,0.05188,0.642663478,12.62848333,0.053609243,0.056827558
08-01-2013,13.3535,13.449,13.1784,0.053856797,0.012391954,0.052443914,0.056021913,0.056708099,0.099513333,0.055346667,0.613724536,12.67265,0.053813157,0.056910758
09-01-2013,13.4085,13.475,13.2701,0.053850592,0.009043269,0.052609897,0.056098663,0.056800161,0.09328,0.055396667,0.593316852,12.71053333,0.054003494,0.056993056
10-01-2013,13.427,13.437,13.115,0.053641709,0.011735722,0.052795872,0.056163284,0.05688768,0.09328,0.056716667,0.585904037,12.74709667,0.054167382,0.057072038
11-01-2013,13.255,13.4215,13.2055,0.054179429,0.009704481,0.05292608,0.056224365,0.056968687,0.091433333,0.056716667,0.579576116,12.78181333,0.054357171,0.057156661
14-01-2013,13.4,13.713,13.377,0.055170075,0.018055867,0.053100726,0.056297411,0.057052458,0.092483333,0.056716667,0.583193334,12.81758,0.05460191,0.057252277
15-01-2013,13.534,13.6365,13.465,0.054998418,0.009317687,0.053275039,0.056370435,0.057140525,0.091183333,0.0581,0.571037082,12.85066333,0.054819216,0.057344892
16-01-2013,13.5265,13.562,13.3915,0.054384176,0.00814639,0.053435095,0.056438667,0.057220598,0.091183333,0.060183333,0.559750101,12.88166333,0.054980839,0.057429245
17-01-2013,13.575,13.5985,13.4605,0.05470474,0.007333368,0.053593581,0.056502039,0.057305216,0.09017,0.060183333,0.556152356,12.91165,0.055153778,0.05751659
18-01-2013,13.5415,13.725,13.48,0.055043917,0.012088593,0.053745096,0.056573609,0.057397428,0.09045,0.060183333,0.55715131,12.94191667,0.055338565,0.057607118
22-01-2013,13.581,13.605,13.4615,0.054644764,0.008475577,0.053912263,0.056630199,0.057485233,0.09045,0.062416667,0.545373261,12.96995,0.055484357,0.057691976
23-01-2013,13.5285,13.5545,13.3325,0.054214588,0.010153789,0.05409096,0.056686187,0.057577507,0.09045,0.065713333,0.528603114,12.99468667,0.055591564,0.05777085
24-01-2013,13.4685,13.8325,13.4685,0.05535414,0.014207045,0.054298373,0.05674986,0.057676143,0.099633333,0.05655,0.607446017,13.03777,0.05576915,0.057862555
25-01-2013,13.75,14.236,13.72,0.057498816,0.021197421,0.054550548,0.056835197,0.057790826,0.11205,0.05655,0.643246632,13.09327,0.056080751,0.057978973
28-01-2013,14.189,14.224,13.72,0.055854634,0.018270379,0.054767299,0.056904216,0.057901699,0.110266667,0.0698,0.573129651,13.13373667,0.056260725,0.058074588
29-01-2013,13.7675,13.773,12.9175,0.0526097,0.044517302,0.054931265,0.056932175,0.057991807,0.110266667,0.0951,0.471844308,13.14890333,0.056208985,0.058130478
30-01-2013,14.15,14.21,13.3555,0.055177106,0.057570159,0.055159959,0.05698977,0.058093983,0.130956667,0.091666667,0.540742804,13.18819333,0.056334729,0.058216489
31-01-2013,13.552,13.797,13.185,0.053674799,0.029278037,0.055336508,0.057034394,0.058189893,0.123173333,0.103773333,0.479652165,13.20759333,0.05635046,0.058283694
01-02-2013,13.4465,13.4465,13.14,0.053571392,0.026326574,0.055491223,0.057065918,0.058288865,0.112273333,0.104606667,0.445998115,13.21526,0.056358162,0.058348994
04-02-2013,13.139,13.2342,12.9535,0.052533178,0.015583929,0.055606087,0.057067862,0.058377989,0.112273333,0.108956667,0.432331925,13.21857667,0.056294945,0.05840124
05-02-2013,13.1,13.4015,13.073,0.053962273,0.016885002,0.055732613,0.057090545,0.058472379,0.11794,0.108956667,0.448846007,13.22756,0.056332742,0.058470041
06-02-2013,13.258,13.3445,13.0555,0.052996445,0.011314474,0.055830555,0.057105705,0.058560919,0.11794,0.109106667,0.448384951,13.23639333,0.056302589,0.058526618
07-02-2013,13.205,13.205,12.7555,0.052584882,0.016720274,0.055903375,0.057116352,0.058648375,0.115106667,0.112423333,0.430184697,13.23907667,0.056246464,0.058577714
08-02-2013,13.07,13.2625,13.0278,0.052940605,0.016283108,0.055984692,0.05712031,0.058740139,0.117973333,0.095776667,0.49197814,13.26127333,0.05621809,0.058632551
11-02-2013,13.16,13.1625,12.83,0.0519603,0.014164638,0.056028971,0.057110913,0.0588234,0.117973333,0.10314,0.467301708,13.27610667,0.056125052,0.05867513
12-02-2013,12.9595,13.008,12.85,0.052268455,0.012088539,0.056061545,0.057112533,0.058903424,0.120456667,0.097923333,0.491535082,13.29864,0.056058919,0.058720968
13-02-2013,13.0765,13.498,13.015,0.054495856,0.022636925,0.056137917,0.057137344,0.058994901,0.128923333,0.097923333,0.514004846,13.32964,0.056148136,0.058792963
14-02-2013,13.3685,13.5325,13.27,0.054448289,0.014418686,0.056220821,0.057154842,0.059047674,0.11819,0.098306667,0.483920713,13.34952333,0.05622837,0.058863674
15-02-2013,13.3815,13.446,13.1555,0.053590005,0.016738975,0.056276069,0.057164748,0.059088993,0.11624,0.105223333,0.455661491,13.36054,0.056245211,0.058923426
19-02-2013,13.2955,13.5055,13.225,0.054553765,0.011692278,0.056345295,0.057193171,0.059138429,0.12289,0.105223333,0.474257781,13.37820667,0.056326337,0.058994099
20-02-2013,13.51,13.715,13.3186,0.053863001,0.014717389,0.056402464,0.057220029,0.059183446,0.107373333,0.11079,0.411754646,13.37479,0.056355375,0.059055815
21-02-2013,13.256,13.474,13.1625,0.053765798,0.015202572,0.056458019,0.057251229,0.059228873,0.107373333,0.108106667,0.419983274,13.37405667,0.056375946,0.059115756
22-02-2013,13.331,13.3555,13.0805,0.053658254,0.012898256,0.056535399,0.057287682,0.05928045,0.107373333,0.108923333,0.417457296,13.37250667,0.056387896,0.059173815
25-02-2013,13.347,13.4347,12.9825,0.052510429,0.012483271,0.056575646,0.057295274,0.059323662,0.107373333,0.11649,0.394929777,13.36339,0.056321218,0.059217582
26-02-2013,13.0445,13.102,12.7865,0.052404953,0.013901284,0.056608965,0.057306939,0.059367807,0.10304,0.11734,0.378708763,13.34909,0.056251687,0.059259652
27-02-2013,12.97,13.2915,12.843,0.053209465,0.011925584,0.056661574,0.057332955,0.05941794,0.10154,0.11734,0.373809799,13.33329,0.056241212,0.059310917
28-02-2013,13.0905,13.35,13.0315,0.053420416,0.010847637,0.056727687,0.057364594,0.059464725,0.10324,0.115956667,0.383322624,13.32057333,0.056245722,0.059364193
01-03-2013,13.1635,13.33,13.052,0.053724435,0.012151662,0.05677977,0.057387323,0.059512107,0.10569,0.111006667,0.40579754,13.31525667,0.056270562,0.059420571
04-03-2013,13.268,13.665,13.207,0.055248664,0.014389249,0.056835493,0.057416578,0.059574577,0.11539,0.111006667,0.435265065,13.31964,0.056397187,0.0594946
05-03-2013,13.7,13.834,13.4995,0.055761567,0.015425954,0.056912653,0.057456111,0.059638318,0.11679,0.111006667,0.439310869,13.32542333,0.056550433,0.059574022
06-03-2013,13.788,13.8245,13.5916,0.055389299,0.008081154,0.056966534,0.057490204,0.059700228,0.11679,0.11079,0.439966201,13.33142333,0.056668541,0.059648205
07-03-2013,13.705,13.74,13.5925,0.055407912,0.007579703,0.057040889,0.057543253,0.059769346,0.11694,0.107323333,0.451053877,13.34104,0.056780292,0.059721872
08-03-2013,13.75,13.772,13.575,0.055472025,0.007311984,0.05710915,0.057610837,0.059844465,0.108273333,0.107323333,0.425225861,13.34199,0.056889182,0.059795572
11-03-2013,13.6715,13.6995,13.52,0.05486192,0.007423967,0.057208266,0.057673375,0.059910609,0.09099,0.11224,0.352076094,13.32074,0.056949663,0.059861249
12-03-2013,13.55,13.87,13.518,0.055459616,0.013444076,0.057321464,0.057746908,0.05998381,0.095806667,0.09899,0.411297642,13.31755667,0.057046784,0.059933415
13-03-2013,13.762,13.825,13.632,0.055660227,0.00733037,0.057452637,0.057818473,0.060055792,0.097423333,0.07284,0.519192637,13.34214,0.057151247,0.060007259
14-03-2013,13.4835,13.5,13.1765,0.053724435,0.022329675,0.057517829,0.05786893,0.060118661,0.076733333,0.08844,0.374689624,13.33043333,0.057117666,0.060057238
15-03-2013,13.249,13.363,13.0025,0.052913719,0.02071074,0.057537602,0.057902097,0.060179575,0.076733333,0.082866667,0.396470301,13.3243,0.057031261,0.060097033
18-03-2013,12.965,13.0745,12.856,0.052100934,0.011086965,0.057535015,0.057932279,0.060233282,0.076733333,0.088583333,0.374148845,13.31245,0.0568953,0.06012672
19-03-2013,12.92,12.975,12.631,0.051794847,0.015654697,0.057523002,0.05797026,0.060292017,0.076733333,0.082683333,0.397212643,13.3065,0.056747348,0.060152455
20-03-2013,12.9025,12.988,12.7275,0.051974363,0.011165364,0.057473979,0.058024647,0.060347252,0.066663333,0.082683333,0.350259647,13.29048,0.056621119,0.060180078
21-03-2013,12.8055,12.85,12.634,0.051170265,0.011468106,0.057417029,0.058068808,0.060403486,0.066663333,0.08138,0.355535629,13.27576333,0.056448491,0.060197819
22-03-2013,12.7275,12.8885,12.6035,0.05207198,0.012903178,0.057379326,0.058136531,0.060457242,0.07393,0.078063333,0.404012486,13.27163,0.056348164,0.060226158
25-03-2013,12.929,12.9715,12.725,0.051714189,0.010160748,0.057338466,0.058213142,0.060510537,0.071063333,0.080946667,0.378621675,13.26174667,0.056230041,0.060249939
26-03-2013,12.8525,13.074,12.814,0.052601427,0.009739459,0.057305015,0.058264224,0.060563658,0.078213333,0.073046667,0.445197735,13.26691333,0.056179719,0.060284085
27-03-2013,12.9375,13.2965,12.895,0.053633436,0.011775344,0.057272441,0.058339228,0.060621548,0.084046667,0.073046667,0.46927352,13.27791333,0.056202645,0.060330223
28-03-2013,13.291,13.3688,13.203,0.053879547,0.009975893,0.057248723,0.058418732,0.060681317,0.06808,0.073046667,0.398642913,13.27294667,0.056240785,0.060378842
01-04-2013,13.349,13.37,13.0505,0.052870287,0.010206251,0.057216631,0.058486289,0.060737475,0.06808,0.080796667,0.364927332,13.26023,0.056208008,0.060414918
02-04-2013,13.12,13.2945,13.0275,0.053224355,0.010686943,0.057185249,0.058553392,0.060795865,0.070933333,0.07388,0.408608284,13.25728333,0.056201361,0.060454865
03-04-2013,13.106,13.1835,12.8875,0.052336704,0.009709507,0.057127861,0.058603085,0.060851015,0.063166667,0.081033333,0.339092759,13.23941667,0.056134933,0.060483809
04-04-2013,12.9615,13.0205,12.806,0.052347045,0.007691084,0.057079154,0.058665623,0.060906577,0.06325,0.075466667,0.363147221,13.2272,0.056073493,0.060512589
05-04-2013,12.786,12.809,12.6835,0.051602509,0.010354118,0.057023782,0.058730731,0.060952801,0.06325,0.080683333,0.340959704,13.20976667,0.055965515,0.060532186
08-04-2013,12.796,12.984,12.7815,0.052320159,0.009181602,0.056959467,0.058806277,0.060997979,0.069033333,0.079816667,0.373636187,13.19898333,0.055913182,0.060560162
09-04-2013,12.9425,13.1305,12.85,0.052773084,0.00856024,0.05685929,0.058886522,0.061044179,0.072683333,0.070566667,0.432186987,13.2011,0.055894946,0.060593273
10-04-2013,13.089,13.299,12.966,0.053523824,0.009297734,0.056809881,0.058974867,0.061096154,0.078733333,0.069716667,0.463041647,13.21011667,0.05592881,0.060635024
11-04-2013,13.237,13.5485,13.237,0.054574446,0.012749581,0.05685153,0.059083419,0.061157497,0.080716667,0.069716667,0.471354559,13.22111667,0.056031751,0.060688913
12-04-2013,13.506,13.6635,13.351,0.055199029,0.011745018,0.056851994,0.059204399,0.061220627,0.08405,0.069716667,0.484842765,13.23545,0.056170417,0.06074973
15-04-2013,13.554,13.756,13.355,0.05413393,0.013798804,0.056861727,0.059302744,0.061279948,0.0816,0.0783,0.436122044,13.23875,0.056227891,0.060797214
16-04-2013,13.4655,13.64,13.403,0.055089417,0.00847179,0.056893907,0.059401412,0.061338124,0.077016667,0.0783,0.416721147,13.23746667,0.056346468,0.060855643
17-04-2013,13.54,13.5425,13.2125,0.054067749,0.012943522,0.056926437,0.059479226,0.061390137,0.072883333,0.086533333,0.36478823,13.22381667,0.056388095,0.060901283
18-04-2013,13.3405,13.3495,12.83,0.052417362,0.012955703,0.056893688,0.059528734,0.061437581,0.072883333,0.096833333,0.327535994,13.19986667,0.056315091,0.060926748
19-04-2013,12.908,13.144,12.875,0.052603496,0.01055473,0.056885358,0.059576043,0.061477381,0.074233333,0.096833333,0.333581238,13.17726667,0.056259423,0.060954185
22-04-2013,12.9675,13.23,12.9015,0.053271509,0.008385345,0.056899913,0.059622172,0.061519995,0.0791,0.096833333,0.354603918,13.15953333,0.056252657,0.06098933
23-04-2013,13.225,13.4935,13.225,0.054377972,0.009082316,0.056930383,0.059681188,0.061569008,0.088016667,0.091916667,0.4077177,13.15563333,0.056321379,0.061037346
24-04-2013,13.475,13.5735,13.3405,0.054353154,0.007199656,0.056981107,0.059731343,0.061620947,0.0832,0.092116667,0.38812544,13.14671667,0.056383984,0.061084588
25-04-2013,13.5765,13.79,13.525,0.055577501,0.02631918,0.057051253,0.059785573,0.061682757,0.09145,0.092116667,0.419829892,13.14605,0.056525596,0.06114599
26-04-2013,13.4985,13.601,12.6405,0.051463943,0.061850745,0.056986982,0.059791961,0.061719806,0.09145,0.109666667,0.361463336,13.12783333,0.056379052,0.061157628
29-04-2013,12.745,12.8505,12.4575,0.050415389,0.030822942,0.056901491,0.059790595,0.061757453,0.09145,0.111583333,0.355700185,13.1077,0.056170838,0.061156622
30-04-2013,12.4685,12.734,12.428,0.051257127,0.017945783,0.056852038,0.059793655,0.061801573,0.098233333,0.105033333,0.399810554,13.1009,0.056033153,0.061165684
01-05-2013,12.695,12.71,12.2875,0.050103097,0.018582852,0.056757692,0.059780393,0.061842494,0.098233333,0.111866667,0.378707545,13.08726667,0.055826074,0.061160867
02-05-2013,12.447,12.6465,12.289,0.05099654,0.016536792,0.056696928,0.059778495,0.061885021,0.103986667,0.111866667,0.397761299,13.07938667,0.055692956,0.061166772
03-05-2013,12.807,12.9625,12.735,0.052134025,0.014645684,0.056662337,0.059789563,0.061937358,0.113153333,0.105386667,0.446125037,13.08715333,0.055645581,0.061186211
06-05-2013,12.9045,12.975,12.671,0.051652145,0.009418147,0.056619811,0.059807964,0.061985649,0.105886667,0.10927,0.411711732,13.08377,0.055568578,0.061199698
07-05-2013,12.8155,12.987,12.6455,0.052067844,0.012938039,0.056610429,0.059824258,0.062035769,0.109236667,0.106386667,0.431140743,13.08662,0.055524738,0.061218018
08-05-2013,12.8435,13.0148,12.7667,0.052264318,0.010887712,0.056607448,0.059840274,0.062076242,0.10367,0.106386667,0.413585967,13.08390333,0.055497054,0.061238504
09-05-2013,12.9365,13.1775,12.844,0.052570405,0.011301243,0.056593901,0.059860897,0.062115918,0.09782,0.106386667,0.394106288,13.07533667,0.055491918,0.061262443
10-05-2013,13.044,13.1825,13.0105,0.053288055,0.012990981,0.056591095,0.059894319,0.062162752,0.10162,0.106386667,0.40688446,13.07057,0.055535791,0.061294718
13-05-2013,13.1385,13.294,13.1,0.053470052,0.008520605,0.056585703,0.059918968,0.062214379,0.103086667,0.098253333,0.438382927,13.07540333,0.055589178,0.061328848
14-05-2013,13.225,13.47,13.2014,0.054260087,0.010993543,0.056564747,0.059937323,0.062278219,0.1066,0.098253333,0.449619624,13.08375,0.055692709,0.061372077
15-05-2013,13.3535,13.4525,13.228,0.053894024,0.011087822,0.056525158,0.059957158,0.062336171,0.1066,0.09405,0.464255339,13.0963,0.055764731,0.061410502
16-05-2013,13.298,13.4215,13.1925,0.053389394,0.006251118,0.056482763,0.059963222,0.062369535,0.106516667,0.098116667,0.449823989,13.1047,0.055797877,0.061442516
17-05-2013,13.2915,13.499,13.25,0.054584787,0.010219833,0.056465315,0.059993265,0.062411626,0.11615,0.092116667,0.499733556,13.12873333,0.055909967,0.061488494
20-05-2013,13.45,13.5895,13.325,0.054115316,0.008787722,0.056436555,0.060014119,0.062454364,0.110366667,0.0959,0.469349833,13.1432,0.055982982,0.061528405
21-05-2013,13.437,13.5385,13.383,0.054369699,0.006689904,0.056426121,0.060060937,0.06250014,0.108766667,0.0959,0.464469971,13.15606667,0.056068541,0.061570959
22-05-2013,13.3695,13.3795,13.04,0.053149488,0.013828766,0.05637715,0.060094845,0.062540165,0.102716667,0.105733333,0.412552922,13.15305,0.056065814,0.061598509
23-05-2013,13.0245,13.1585,12.9795,0.052909582,0.007884904,0.056318841,0.060133312,0.062573566,0.09425,0.107666667,0.377662456,13.13963333,0.056046989,0.061622918
24-05-2013,12.9925,13.0965,12.917,0.052897173,0.006487776,0.056301305,0.060158471,0.062608113,0.089216667,0.107766667,0.359051501,13.12108333,0.056028538,0.061646937
28-05-2013,13.324,13.555,13.3,0.054044999,0.014450164,0.056325286,0.06018157,0.06264637,0.098466667,0.099183333,0.419833787,13.12036667,0.056089134,0.061684431
