date,open,high,low,close,volume
27-06-2012,11.2505,11.375,11.165,11.281,2799580
28-06-2012,11.196,11.231,10.9375,11.0655,2995338
29-06-2012,11.235,11.4175,11.1855,11.4175,3615572
02-07-2012,11.465,11.467,11.317,11.466,2330930
03-07-2012,11.457,11.4765,11.3795,11.4765,1335952
05-07-2012,11.431,11.525,11.3265,11.353,2683610
06-07-2012,11.3175,11.445,11.209,11.2525,3203230
09-07-2012,11.25,11.3,11.1725,11.2525,1921979
10-07-2012,11.3125,11.357,10.914,10.975,2983109
11-07-2012,10.9475,11.087,10.767,10.9185,2734848
12-07-2012,10.8305,10.865,10.6305,10.768,2617140
13-07-2012,10.7815,10.9655,10.694,10.9195,2222329
16-07-2012,10.83,10.9155,10.723,10.8005,2004345
17-07-2012,10.8725,10.897,10.698,10.8465,1987267
18-07-2012,10.8075,10.9335,10.7855,10.8735,2097319
19-07-2012,11.0365,11.375,11.0345,11.3085,5451352
20-07-2012,11.268,11.4695,11.2648,11.4145,4170883
23-07-2012,11.236,11.329,11.077,11.3005,5516909
24-07-2012,11.3135,11.3305,11.0615,11.152,5017099
25-07-2012,11.1,11.125,10.7955,10.8525,3648127
26-07-2012,11,11.0725,10.7475,11.0005,6937337
27-07-2012,11.2625,11.917,11.225,11.866,11315520
30-07-2012,11.85,12.037,11.7035,11.8045,3736365
31-07-2012,11.755,11.815,11.5805,11.665,3455868
01-08-2012,11.707,11.719,11.535,11.6045,2543843
02-08-2012,11.528,11.717,11.433,11.5405,3048331
03-08-2012,11.7015,11.8245,11.6515,11.7485,2825514
06-08-2012,11.778,11.787,11.6905,11.6995,1843686
07-08-2012,11.7065,11.9,11.6625,11.828,2058428
08-08-2012,11.7645,11.8225,11.6796,11.719,1534228
09-08-2012,11.6965,11.7995,11.675,11.703,1548552
10-08-2012,11.654,11.7425,11.5715,11.6375,1852503
13-08-2012,11.6115,11.7184,11.55,11.622,1997421
14-08-2012,11.7355,11.836,11.631,11.6595,2750998
15-08-2012,11.613,11.907,11.6125,11.871,3266819
16-08-2012,11.886,12.1413,11.81,12.0775,4312712
17-08-2012,12.03,12.1675,12.0235,12.0585,3085900
20-08-2012,12.0687,12.0825,11.91,12.0175,1889992
21-08-2012,12.044,12.1925,11.9275,11.9725,2571911
22-08-2012,11.97,12.245,11.94,12.155,2473886
23-08-2012,12.107,12.174,11.951,12.0599,2454445
24-08-2012,12.084,12.3435,12.068,12.287,3699397
27-08-2012,12.2895,12.375,12.156,12.196,2929676
28-08-2012,12.1985,12.339,12.15,12.3055,2746912
29-08-2012,12.339,12.3805,12.2295,12.356,1773899
30-08-2012,12.3495,12.5,12.2625,12.311,3647976
31-08-2012,12.4035,12.4725,12.275,12.4135,3347458
04-09-2012,12.4135,12.55,12.233,12.394,3954066
05-09-2012,12.3805,12.4305,12.265,12.311,2653576
06-09-2012,12.4115,12.635,12.36,12.569,5363368
07-09-2012,12.6925,12.971,12.676,12.957,5030876
10-09-2012,12.95,13,12.841,12.8545,2567521
11-09-2012,12.88,12.88,12.713,12.7835,2526395
12-09-2012,12.825,12.889,12.675,12.7815,2274715
13-09-2012,12.747,13.1,12.69,13.012,3526477
14-09-2012,13.07,13.2055,12.9885,13.0635,3666583
17-09-2012,13.0625,13.0625,12.85,12.9,2306215
18-09-2012,12.924,13.025,12.85,12.9375,2216148
19-09-2012,12.9725,13.142,12.9265,13.084,2637214
20-09-2012,13.0015,13.0435,12.9,13.0405,2914144
21-09-2012,13.087,13.1,12.837,12.8735,6060350
24-09-2012,12.7611,12.7801,12.65,12.7403,2710051
25-09-2012,12.8165,12.9475,12.5515,12.623,4405976
26-09-2012,12.62,12.7305,12.4115,12.4835,2921042
27-09-2012,12.527,12.87,12.526,12.8295,3397739
28-09-2012,12.807,12.85,12.66,12.716,2456710
01-10-2012,12.77,12.808,12.5245,12.6005,2581202
02-10-2012,12.64,12.6575,12.4515,12.53,2195767
03-10-2012,12.5605,12.805,12.478,12.796,2746516
04-10-2012,12.8005,13.076,12.7935,13.0235,2710852
05-10-2012,13.06,13.095,12.8745,12.9255,2807298
08-10-2012,12.8835,12.99,12.778,12.953,1762589
09-10-2012,12.9335,12.9675,12.5365,12.548,3497182
10-10-2012,12.6,12.623,12.2005,12.2495,3950008
11-10-2012,12.4,12.465,12.0945,12.211,3447983
12-10-2012,12.159,12.273,12.0955,12.118,2203701
15-10-2012,12.1425,12.2388,11.9255,12.209,2960049
16-10-2012,12.2435,12.2885,12.104,12.197,2204143
17-10-2012,12.1685,12.44,12.165,12.3745,3303018
18-10-2012,12.3885,12.5455,12.135,12.2425,5305942
19-10-2012,12.258,12.341,11.947,12,4396972
22-10-2012,11.9405,11.9475,11.616,11.689,4499938
23-10-2012,11.5525,11.825,11.5005,11.7155,4431962
24-10-2012,11.794,11.797,11.3975,11.4245,3679682
25-10-2012,11.546,11.546,11.146,11.146,6741212
26-10-2012,11.43,11.9355,11.3345,11.912,11367410
31-10-2012,11.816,11.935,11.525,11.6447,4797894
01-11-2012,11.7115,11.7275,11.567,11.607,3905997
02-11-2012,11.7005,11.87,11.6055,11.6211,3374841
05-11-2012,11.602,11.7415,11.5055,11.7165,1846241
06-11-2012,11.7705,11.8875,11.7225,11.878,2664319
07-11-2012,11.7825,11.783,11.471,11.603,3625557
08-11-2012,11.611,11.6725,11.355,11.3675,2991034
09-11-2012,11.313,11.5485,11.23,11.3155,3092767
12-11-2012,11.3295,11.461,11.2705,11.3235,2129805
13-11-2012,11.256,11.395,11.2355,11.33,2629797
14-11-2012,11.325,11.3705,11.1255,11.1475,3034284
15-11-2012,11.1151,11.2581,10.909,11.03,3404637
16-11-2012,11.0655,11.3125,10.932,11.2615,4353536
19-11-2012,11.416,11.625,11.3725,11.4855,3593171
20-11-2012,11.5,11.691,11.475,11.689,2772653
21-11-2012,11.692,11.9335,11.6375,11.9015,2959494
23-11-2012,11.9945,12,11.824,11.994,1776744
26-11-2012,12.0195,12.216,11.9,12.181,4178897
27-11-2012,12.161,12.2835,12.077,12.1701,3048480
28-11-2012,12.1225,12.3615,12.0752,12.3555,2744898
29-11-2012,12.4025,12.624,12.375,12.5635,5314702
30-11-2012,12.519,12.6325,12.4135,12.6025,3797641
03-12-2012,12.627,12.708,12.5,12.5165,2991404
04-12-2012,12.497,12.65,12.433,12.6244,3116869
05-12-2012,12.622,12.7775,12.519,12.698,2853087
06-12-2012,12.65,12.7585,12.5755,12.6685,3557822
07-12-2012,12.707,12.7605,12.6005,12.6634,2170474
10-12-2012,12.655,12.739,12.365,12.3885,3505507
11-12-2012,12.425,12.674,12.3325,12.5345,4185953
12-12-2012,12.5535,12.718,12.503,12.588,2628123
13-12-2012,12.5555,12.727,12.501,12.5625,2462285
14-12-2012,12.5055,12.595,12.3895,12.4595,2527188
17-12-2012,12.4905,12.7,12.463,12.693,2277289
18-12-2012,12.7285,13.1555,12.7285,13.02,4961611
19-12-2012,13.065,13.0835,12.884,12.8995,2301721
20-12-2012,12.918,13.1205,12.827,13.075,2585390
21-12-2012,12.891,12.919,12.787,12.846,4704602
24-12-2012,12.865,12.975,12.848,12.931,986435
26-12-2012,12.8575,12.871,12.402,12.4316,4153589
27-12-2012,12.414,12.4675,12.143,12.4155,3640682
28-12-2012,12.2925,12.372,12.2525,12.259,1863298
31-12-2012,12.1875,12.6205,12.1375,12.5435,3419354
02-01-2013,12.804,12.905,12.663,12.8655,3271279
03-01-2013,12.8635,13.044,12.8185,12.924,2751611
04-01-2013,12.879,12.99,12.8325,12.9575,1875900
07-01-2013,13.1485,13.4863,13.1335,13.423,4912375
08-01-2013,13.3535,13.449,13.1784,13.319,3012356
09-01-2013,13.4085,13.475,13.2701,13.3175,2265991
10-01-2013,13.427,13.437,13.115,13.267,2866093
11-01-2013,13.255,13.4215,13.2055,13.397,2413364
14-01-2013,13.4,13.713,13.377,13.6365,4274746
15-01-2013,13.534,13.6365,13.465,13.595,2327154
16-01-2013,13.5265,13.562,13.3915,13.4465,2066092
17-01-2013,13.575,13.5985,13.4605,13.524,1884883
18-01-2013,13.5415,13.725,13.48,13.606,2944742
22-01-2013,13.581,13.605,13.4615,13.5095,2139462
23-01-2013,13.5285,13.5545,13.3325,13.4055,2513507
24-01-2013,13.4685,13.8325,13.4685,13.681,3416909
25-01-2013,13.75,14.236,13.72,14.1995,4974945
28-01-2013,14.189,14.224,13.72,13.802,4322557
29-01-2013,13.7675,13.773,12.9175,13.0175,10172550
30-01-2013,14.15,14.21,13.3555,13.6382,13081810
31-01-2013,13.552,13.797,13.185,13.275,6775977
01-02-2013,13.4465,13.4465,13.14,13.25,6118146
04-02-2013,13.139,13.2342,12.9535,12.999,3723793
05-02-2013,13.1,13.4015,13.073,13.3445,4013780
06-02-2013,13.258,13.3445,13.0555,13.111,2772204
07-02-2013,13.205,13.205,12.7555,13.0115,3977065
08-02-2013,13.07,13.2625,13.0278,13.0975,3879628
11-02-2013,13.16,13.1625,12.83,12.8605,3407457
12-02-2013,12.9595,13.008,12.85,12.935,2944730
13-02-2013,13.0765,13.498,13.015,13.4735,5295786
14-02-2013,13.3685,13.5325,13.27,13.462,3464080
15-02-2013,13.3815,13.446,13.1555,13.2545,3981233
19-02-2013,13.2955,13.5055,13.225,13.4875,2856410
20-02-2013,13.51,13.715,13.3186,13.3205,3530656
21-02-2013,13.256,13.474,13.1625,13.297,3638795
22-02-2013,13.331,13.3555,13.0805,13.271,3125202
25-02-2013,13.347,13.4347,12.9825,12.9935,3032709
26-02-2013,13.0445,13.102,12.7865,12.968,3348760
27-02-2013,12.97,13.2915,12.843,13.1625,2908410
28-02-2013,13.0905,13.35,13.0315,13.2135,2668154
01-03-2013,13.1635,13.33,13.052,13.287,2958799
04-03-2013,13.268,13.665,13.207,13.6555,3457519
05-03-2013,13.7,13.834,13.4995,13.7795,3688583
06-03-2013,13.788,13.8245,13.5916,13.6895,2051552
07-03-2013,13.705,13.74,13.5925,13.694,1939787
08-03-2013,13.75,13.772,13.575,13.7095,1880117
11-03-2013,13.6715,13.6995,13.52,13.562,1905076
12-03-2013,13.55,13.87,13.518,13.7065,3246856
13-03-2013,13.762,13.825,13.632,13.755,1884215
14-03-2013,13.4835,13.5,13.1765,13.287,5227305
15-03-2013,13.249,13.363,13.0025,13.091,4866472
18-03-2013,12.965,13.0745,12.856,12.8945,2721496
19-03-2013,12.92,12.975,12.631,12.8205,3739566
20-03-2013,12.9025,12.988,12.7275,12.8639,2738970
21-03-2013,12.8055,12.85,12.634,12.6695,2806446
22-03-2013,12.7275,12.8885,12.6035,12.8875,3126299
25-03-2013,12.929,12.9715,12.725,12.801,2515058
26-03-2013,12.8525,13.074,12.814,13.0155,2421160
27-03-2013,12.9375,13.2965,12.895,13.265,2874924
28-03-2013,13.291,13.3688,13.203,13.3245,2473857
01-04-2013,13.349,13.37,13.0505,13.0805,2525200
02-04-2013,13.12,13.2945,13.0275,13.1661,2632338
03-04-2013,13.106,13.1835,12.8875,12.9515,2414484
04-04-2013,12.9615,13.0205,12.806,12.954,1964612
05-04-2013,12.786,12.809,12.6835,12.774,2558157
08-04-2013,12.796,12.984,12.7815,12.9475,2296823
09-04-2013,12.9425,13.1305,12.85,13.057,2158332
10-04-2013,13.089,13.299,12.966,13.2385,2322707
11-04-2013,13.237,13.5485,13.237,13.4925,3092065
12-04-2013,13.506,13.6635,13.351,13.6435,2868165
15-04-2013,13.554,13.756,13.355,13.386,3325919
16-04-2013,13.4655,13.64,13.403,13.617,2138618
17-04-2013,13.54,13.5425,13.2125,13.37,3135291
18-04-2013,13.3405,13.3495,12.83,12.971,3138006
19-04-2013,12.908,13.144,12.875,13.016,2602870
22-04-2013,12.9675,13.23,12.9015,13.1775,2119351
23-04-2013,13.225,13.4935,13.225,13.445,2274694
24-04-2013,13.475,13.5735,13.3405,13.439,1855081
25-04-2013,13.5765,13.79,13.525,13.735,6116498
26-04-2013,13.4985,13.601,12.6405,12.7405,14035880
29-04-2013,12.745,12.8505,12.4575,12.487,7120310
30-04-2013,12.4685,12.734,12.428,12.6905,4250210
01-05-2013,12.695,12.71,12.2875,12.4115,4392202
02-05-2013,12.447,12.6465,12.289,12.6275,3936170
03-05-2013,12.807,12.9625,12.735,12.9025,3514674
06-05-2013,12.9045,12.975,12.671,12.786,2349545
07-05-2013,12.8155,12.987,12.6455,12.8865,3134069
08-05-2013,12.8435,13.0148,12.7667,12.934,2677086
09-05-2013,12.9365,13.1775,12.844,13.008,2769255
10-05-2013,13.044,13.1825,13.0105,13.1815,3145869
13-05-2013,13.1385,13.294,13.1,13.2255,2149498
14-05-2013,13.225,13.47,13.2014,13.4165,2700674
15-05-2013,13.3535,13.4525,13.228,13.328,2721687
16-05-2013,13.298,13.4215,13.1925,13.206,1643668
17-05-2013,13.2915,13.499,13.25,13.495,2528227
20-05-2013,13.45,13.5895,13.325,13.3815,2209034
21-05-2013,13.437,13.5385,13.383,13.443,1741466
22-05-2013,13.3695,13.3795,13.04,13.148,3332597
23-05-2013,13.0245,13.1585,12.9795,13.09,2007811
24-05-2013,12.9925,13.0965,12.917,13.087,1696415
28-05-2013,13.324,13.555,13.3,13.3645,3471096
29-05-2013,13.273,13.4125,13.2422,13.2765,1903590
30-05-2013,13.2855,13.4285,13.2808,13.3415,1668469
31-05-2013,13.3,13.5955,13.297,13.46,3374919
03-06-2013,13.448,13.4555,13.1475,13.344,2545284
04-06-2013,13.35,13.444,13.151,13.285,2088972
05-06-2013,13.2905,13.583,13.251,13.3585,3512867
06-06-2013,13.3875,13.525,13.2105,13.3915,2476368
07-06-2013,13.487,14.005,13.4565,13.8435,4632539
10-06-2013,13.834,14.1235,13.762,14.0535,3088355
11-06-2013,13.8,13.9206,13.712,13.739,3098845
12-06-2013,13.83,13.84,13.5225,13.5835,2239259
13-06-2013,13.575,13.84,13.5145,13.7895,2651715
14-06-2013,13.75,13.8535,13.6721,13.6995,2150843
17-06-2013,13.8175,14.01,13.7825,13.903,2885680
18-06-2013,13.954,14.1455,13.9055,14.088,2147649
19-06-2013,14.063,14.167,13.8935,13.908,2828375
20-06-2013,13.757,13.93,13.6195,13.672,2985196
21-06-2013,13.7285,13.792,13.4895,13.668,4202558
24-06-2013,13.5645,13.658,13.25,13.5305,3866168
25-06-2013,13.615,13.6735,13.45,13.6044,2452910
26-06-2013,13.699,13.899,13.675,13.8785,3029816
27-06-2013,13.959,14.01,13.727,13.8775,2520422
28-06-2013,13.8095,13.9915,13.8095,13.8845,3193515
01-07-2013,13.95,14.1645,13.858,14.105,2890065
02-07-2013,14.052,14.329,14.0295,14.1865,3238618
03-07-2013,14.1,14.27,14.1,14.2015,1380205
05-07-2013,14.25,14.319,14.1035,14.294,1985923
08-07-2013,14.321,14.5835,14.307,14.5295,3047197
09-07-2013,14.55,14.6285,14.4005,14.5765,2775516
10-07-2013,14.5705,14.667,14.47,14.6165,1810122
11-07-2013,14.7495,15.0345,14.605,14.983,4007601
12-07-2013,14.9345,15.3775,14.925,15.3775,4543264
15-07-2013,15.3635,15.3995,15.2175,15.3285,2245687
16-07-2013,15.365,15.4695,15.2756,15.3435,2660597
17-07-2013,15.3485,15.44,15.2845,15.4345,2031626
18-07-2013,15.3135,15.317,15.0935,15.2055,3064359
19-07-2013,15.2195,15.2895,15.0955,15.2615,2973181
22-07-2013,15.4625,15.4625,15.1,15.174,2522023
23-07-2013,15.158,15.253,15.028,15.053,1999624
24-07-2013,15.151,15.192,14.902,14.947,2002745
25-07-2013,14.95,15.225,14.8375,15.17,5484465
26-07-2013,14.9775,15.681,14.7775,15.6005,8819755
29-07-2013,15.5535,15.65,15.295,15.305,3213115
30-07-2013,15.386,15.4892,15.0785,15.1205,3053775
31-07-2013,15.1955,15.2575,15.05,15.061,1891514
01-08-2013,15.154,15.3105,14.9453,15.2785,2971659
02-08-2013,15.2315,15.2665,15.075,15.2105,2508358
05-08-2013,15.17,15.181,14.915,15.0495,2233258
06-08-2013,15.0255,15.068,14.876,15.0375,1849796
07-08-2013,15.0075,15.0495,14.8075,14.8455,1963110
08-08-2013,14.926,14.926,14.6275,14.787,2346335
09-08-2013,14.784,14.9635,14.7149,14.863,1950386
12-08-2013,14.7895,14.954,14.763,14.8345,1504625
13-08-2013,14.794,14.8185,14.5335,14.6985,2355093
14-08-2013,14.7145,14.7145,14.527,14.567,1415476
15-08-2013,14.4395,14.465,14.2575,14.3235,2261493
16-08-2013,14.3275,14.4165,14.225,14.241,2423056
19-08-2013,14.2595,14.478,14.174,14.2785,2479612
20-08-2013,14.294,14.4758,14.287,14.3545,1586236
21-08-2013,14.2545,14.425,14.1915,14.2285,1816344
22-08-2013,14.24,14.4935,14.24,14.4865,1422672
23-08-2013,14.5605,14.575,14.395,14.5005,1968285
26-08-2013,14.5215,14.5525,14.281,14.3105,1718213
27-08-2013,14.1935,14.264,13.987,14.0465,2475991
28-08-2013,14.018,14.15,13.9665,14.079,1457461
29-08-2013,14.0725,14.299,14,14.199,1566544
30-08-2013,14.2295,14.2435,14,14.049,1534706
03-09-2013,14.2365,14.5695,14.2085,14.44,2898422
04-09-2013,14.4165,14.7615,14.379,14.682,2439351
05-09-2013,14.6815,14.85,14.6355,14.705,1819790
06-09-2013,14.7665,14.944,14.54,14.793,2293345
09-09-2013,14.861,14.998,14.83,14.9855,1646244
10-09-2013,15.0275,15.05,14.861,15.018,1781037
11-09-2013,14.9455,15.093,14.892,14.982,1745625
12-09-2013,14.9695,15.1,14.8831,14.943,1606393
13-09-2013,15.007,15.011,14.8101,14.896,1350645
16-09-2013,14.991,15.05,14.763,14.803,1818400
17-09-2013,14.8815,15.2325,14.8005,15.2085,2297381
18-09-2013,15.203,15.637,15.1455,15.6017,2946988
19-09-2013,15.6885,15.727,15.552,15.603,2350946
20-09-2013,15.627,16.0285,15.6205,15.817,5306003
23-09-2013,15.7005,15.795,15.4386,15.5745,1885197
24-09-2013,15.6215,15.904,15.564,15.7065,2033546
25-09-2013,15.7265,15.8355,15.5375,15.6325,2010249
26-09-2013,15.695,15.9685,15.663,15.906,1990982
27-09-2013,15.846,15.8605,15.6675,15.8005,1658435
30-09-2013,15.6705,15.7655,15.553,15.632,1625844
01-10-2013,15.711,16.05,15.6825,16.0475,2398999
02-10-2013,15.902,16.0865,15.876,16.0255,2224623
03-10-2013,16.0195,16.146,15.651,15.738,2679440
04-10-2013,15.7565,15.96,15.631,15.952,1814976
07-10-2013,15.762,15.767,15.487,15.5015,2085725
08-10-2013,15.575,15.5773,15.0135,15.1615,3171592
09-10-2013,15.171,15.1749,14.8251,14.9115,3252771
10-10-2013,15.2315,15.335,15.1295,15.2587,2557138
11-10-2013,15.2385,15.5466,15.192,15.5445,2163100
14-10-2013,15.461,15.5823,15.35,15.535,1939092
15-10-2013,15.4935,15.5395,15.263,15.32,2261554
16-10-2013,15.419,15.54,15.2777,15.5245,2180521
17-10-2013,15.3535,15.55,15.262,15.5385,2648384
18-10-2013,15.968,16.5946,15.8375,16.4466,5969832
21-10-2013,16.4945,16.5,16.19,16.322,2527617
22-10-2013,16.386,16.8555,16.284,16.627,3942953
23-10-2013,16.542,16.586,16.203,16.3378,2818158
24-10-2013,16.4815,16.6325,16.3375,16.6105,5884653
25-10-2013,17.93,18.42,17.631,18.1695,12043900
28-10-2013,17.996,18.1375,17.86,17.908,3635847
29-10-2013,17.948,18.1445,17.8145,18.135,2190763
30-10-2013,18.131,18.25,17.9325,18.054,4505005
31-10-2013,18.0865,18.3,17.95,18.2015,2466937
01-11-2013,18.2815,18.2885,17.805,17.9501,3332126
04-11-2013,18.006,18.05,17.72,17.937,1940496
05-11-2013,17.839,18.0085,17.742,17.9446,2007275
06-11-2013,18.0225,18.1435,17.725,17.809,2288077
07-11-2013,17.793,17.895,17.094,17.178,4250065
08-11-2013,17.2975,17.5525,17.202,17.5155,2656865
11-11-2013,17.5295,17.7685,17.403,17.7189,2262538
12-11-2013,17.6495,17.7741,17.3641,17.4765,2344304
13-11-2013,17.37,17.811,17.284,17.811,2777831
14-11-2013,17.8695,18.447,17.8215,18.3698,4164128
15-11-2013,18.3815,18.645,18.2775,18.4585,4494773
18-11-2013,18.514,18.6745,18.2335,18.309,2738214
19-11-2013,18.291,18.439,18.125,18.247,1904797
20-11-2013,18.378,18.378,18.0225,18.1285,1772984
21-11-2013,18.2025,18.4625,18.165,18.446,1967041
22-11-2013,18.5,18.725,18.3155,18.6155,2967833
25-11-2013,18.691,18.8895,18.659,18.832,2972546
26-11-2013,18.8805,19.125,18.7409,19.0685,2730689
27-11-2013,19.175,19.35,19.1306,19.3355,2269656
29-11-2013,19.455,19.705,19.431,19.681,2405985
02-12-2013,19.95,19.95,19.455,19.615,4718883
03-12-2013,19.5055,19.5475,19.155,19.233,3707536
04-12-2013,19.175,19.4845,19.0746,19.298,2355718
05-12-2013,19.3325,19.3325,19.0686,19.2245,1906452
06-12-2013,19.4175,19.4175,19.1915,19.3475,1987762
09-12-2013,19.4055,19.4105,19.1285,19.2445,2766573
10-12-2013,19.187,19.453,19.151,19.389,2739875
11-12-2013,19.367,19.449,19.1,19.1095,2451254
12-12-2013,19.063,19.25,18.975,19.0625,2123652
13-12-2013,19.266,19.471,19.19,19.212,3025145
16-12-2013,19.2515,19.585,19.25,19.4485,2258884
17-12-2013,19.5325,19.568,19.325,19.3825,2348377
18-12-2013,19.4615,19.815,19.155,19.798,3493634
19-12-2013,19.7135,19.8645,19.63,19.7595,2429598
20-12-2013,19.8275,20.236,19.789,20.11,5038537
23-12-2013,20.1845,20.25,19.96,20.146,2661823
24-12-2013,20.126,20.1862,19.8185,19.96,1380373
26-12-2013,20.0895,20.226,19.8405,20.2195,1871590
27-12-2013,20.2325,20.2815,19.8125,19.904,1987280
30-12-2013,19.9705,19.996,19.6225,19.6685,2487812
31-12-2013,19.729,19.9415,19.69,19.9395,1997051
02-01-2014,19.94,19.968,19.701,19.8985,2140246
03-01-2014,19.9145,20.1355,19.811,19.822,2213512
06-01-2014,19.7925,19.85,19.421,19.6815,3172207
07-01-2014,19.752,19.9235,19.7145,19.9015,1916683
08-01-2014,19.9235,20.15,19.802,20.096,2316903
09-01-2014,20.1855,20.3445,19.922,20.0505,2103793
10-01-2014,20.1265,20.1882,19.69,19.883,2681701
13-01-2014,19.899,19.989,19.4225,19.549,2846507
14-01-2014,19.6065,19.9315,19.5645,19.877,2340401
15-01-2014,19.947,19.9655,19.6267,19.7935,2678794
16-01-2014,19.684,19.9645,19.4705,19.79,2602506
17-01-2014,19.713,20.1745,19.683,19.9805,4508791
21-01-2014,20.15,20.39,20.08,20.3525,3122705
22-01-2014,20.4,20.403,20.1,20.227,2069758
23-01-2014,20.05,20.3085,19.8895,19.9935,3026272
24-01-2014,19.908,20.01,19.3635,19.38,4513037
27-01-2014,19.525,19.705,19.0245,19.314,3944752
28-01-2014,19.37,19.737,19.356,19.7215,2901611
29-01-2014,19.608,19.6425,19.162,19.21,3399294
30-01-2014,19.6885,20.3125,19.385,20.1505,10900120
31-01-2014,18.588,18.7725,17.888,17.9345,16181520
03-02-2014,17.949,18.0425,17.005,17.3075,10290930
04-02-2014,17.4795,17.6999,17.201,17.3975,4821177
05-02-2014,17.3,17.4685,16.8865,17.3225,4439010
06-02-2014,17.3702,17.741,17.3702,17.7295,3340542
07-02-2014,17.949,18.09,17.6245,18.054,4347189
10-02-2014,18.0805,18.25,17.9675,18.0435,3451093
11-02-2014,18.0921,18.1805,17.8125,18.0895,3225200
12-02-2014,17.8215,17.8875,17.316,17.4625,6599199
13-02-2014,17.385,17.86,17.325,17.86,4181445
14-02-2014,17.967,17.967,17.6675,17.8675,3524570
18-02-2014,17.764,17.7865,17.4725,17.6825,5000493
19-02-2014,17.632,17.727,17.305,17.369,4175393
20-02-2014,17.44,17.523,17.219,17.49,3496663
21-02-2014,17.622,17.7071,17.3375,17.338,4212144
24-02-2014,17.2595,17.65,17.1645,17.589,3647181
25-02-2014,17.65,18.054,17.579,17.916,3747076
26-02-2014,17.993,18.2375,17.8585,17.99,3622506
27-02-2014,17.861,18.0295,17.775,18.0065,3105442
28-02-2014,18.03,18.2933,17.8542,18.105,3885207
03-03-2014,17.9368,18.048,17.724,17.989,2804261
04-03-2014,18.195,18.284,18.123,18.195,2706843
05-03-2014,18.2065,18.6364,18.195,18.6185,3862706
06-03-2014,18.7025,18.7665,18.445,18.608,2927497
07-03-2014,18.729,18.7495,18.4766,18.603,2280358
10-03-2014,18.6345,18.6365,18.35,18.5265,2107819
11-03-2014,18.5495,18.64,18.364,18.441,2248019
12-03-2014,18.32,18.558,18.1805,18.532,2219663
13-03-2014,18.831,19.1555,18.404,18.5755,6829047
14-03-2014,18.64,18.9284,18.5775,18.687,4402220
17-03-2014,18.786,18.9425,18.744,18.752,2306821
18-03-2014,18.866,18.95,18.75,18.9385,2483508
19-03-2014,18.9385,18.95,18.471,18.6615,2646687
20-03-2014,18.532,18.65,18.311,18.4485,2558460
21-03-2014,18.55,18.642,17.92,18.031,5417935
24-03-2014,18.0045,18.075,17.43,17.5925,4879627
25-03-2014,17.7015,17.9485,17.442,17.7355,4455702
26-03-2014,17.8565,17.88,17.17,17.1705,4120665
27-03-2014,17.1575,17.2,16.544,16.9235,5770462
28-03-2014,17.0025,17.35,16.804,16.9145,3986781
31-03-2014,17.1201,17.3146,16.703,16.8183,4297500
01-04-2014,16.9045,17.2215,16.9,17.1495,3602899
02-04-2014,17.2995,17.4148,17.019,17.098,4475523
03-04-2014,17.091,17.125,16.423,16.681,6399299
04-04-2014,16.7575,16.772,15.7805,16.15,12534580
07-04-2014,16.0495,16.247,15.6565,15.888,7077360
08-04-2014,16.094,16.4,15.922,16.3535,6585583
09-04-2014,16.4235,16.6091,16.125,16.5903,5058679
10-04-2014,16.53,16.55,15.825,15.8555,6133376
11-04-2014,15.7,15.825,15.475,15.5865,7292028
14-04-2014,15.8835,16.024,15.564,15.7955,4293532
15-04-2014,15.835,15.914,15.275,15.804,5399337
16-04-2014,16.0585,16.2,15.7355,16.184,4285901
17-04-2014,15.988,16.433,15.988,16.2455,4300378
21-04-2014,16.1985,16.5575,16.1155,16.5435,3000598
22-04-2014,16.6,16.875,16.447,16.466,3714288
23-04-2014,16.653,16.6565,16.1695,16.229,3604586
24-04-2014,16.4835,16.87,16.1475,16.8575,9293735
25-04-2014,15.8125,15.8245,15.1355,15.1915,16186739
28-04-2014,15.2,15.2195,14.4,14.829,14479800
29-04-2014,14.822,15.092,14.5225,15.019,6510591
30-04-2014,14.905,15.228,14.905,15.2065,4090006
01-05-2014,15.2065,15.524,15.2,15.3945,4329167
02-05-2014,15.521,15.6645,15.2155,15.4005,3995218
05-05-2014,15.3185,15.5115,15.25,15.5025,2520300
06-05-2014,15.4765,15.4905,14.852,14.869,4682327
07-05-2014,14.778,14.82,14.334,14.6355,7016937
08-05-2014,14.541,14.7939,14.3615,14.416,3848996
09-05-2014,14.5285,14.684,14.219,14.612,4062984
12-05-2014,14.715,15.167,14.708,15.143,3735443
13-05-2014,15.13,15.28,15.0375,15.232,3509937
14-05-2014,15.125,15.232,14.833,14.881,3328414
15-05-2014,14.901,14.96,14.519,14.7595,4299530
16-05-2014,14.64,14.944,14.5775,14.885,3637649
19-05-2014,14.788,14.9501,14.6905,14.8378,2286321
20-05-2014,14.855,15.223,14.8375,15.0595,4096308
21-05-2014,15.1105,15.298,15.076,15.2505,3409200
22-05-2014,15.2525,15.427,15.1505,15.2455,2576888
23-05-2014,15.273,15.6175,15.245,15.612,3055997
27-05-2014,15.7205,15.7315,15.369,15.541,4864163
28-05-2014,15.475,15.691,15.371,15.508,2726803
29-05-2014,15.521,15.7435,15.51,15.689,2365679
30-05-2014,15.7215,15.7325,15.3785,15.6275,4260624
02-06-2014,15.6295,15.63,15.35,15.442,2205909
