date,open,high,low,close,volume,SMA_50,SMA_100,SMA_200,delta,gains,loss,avg_gain,avg_loss,rs,RSI_30,monthly_mean,EMA_30,EMA_200
20-03-2019,88.497,89.975,88.3517,89.8635,6265633,82.81859,81.291985,86.5830675,1.771,1.771,0,0.550766667,0.32,1.721145833,63.25077518,82.83978333,83.68142444,82.13941554
21-03-2019,89.813,91.1875,89.3641,90.963,5767797,82.98127,81.369515,86.621565,1.0995,1.0995,0,0.587416667,0.289083333,2.031997694,67.01844457,83.13811667,84.15120351,82.2272124
22-03-2019,90.5085,90.949,88.1555,88.2385,6362983,83.08662,81.360815,86.63867,-2.7245,0,2.7245,0.587416667,0.33675,1.744370205,63.56176736,83.38878333,84.41490006,82.28702621
25-03-2019,87.8895,89.1338,87.375,88.713,5103803,83.20466,81.42654,86.6582975,0.4745,0.4745,0,0.603233333,0.293166667,2.05764639,67.29510635,83.69885,84.69219683,82.35096624
26-03-2019,89.65,90.2885,88.668,89.188,4865880,83.34786,81.54898,86.6819125,0.475,0.475,0,0.614433333,0.293166667,2.095849915,67.69869252,84.02011667,84.98224864,82.41899643
27-03-2019,89.2065,89.375,87.284,88.285,4324801,83.49635,81.66662,86.70234,-0.903,0,0.903,0.536083333,0.323266667,1.658331615,62.38242082,84.23293333,85.19532938,82.47736462
28-03-2019,88.5,88.8965,87.6735,88.671,3042958,83.59521,81.754325,86.723415,0.386,0.386,0,0.545633333,0.323266667,1.687873788,62.79587218,84.4553,85.41956619,82.53899284
29-03-2019,89.329,89.643,88.8315,89.0375,3320793,83.69218,81.811935,86.743915,0.3665,0.3665,0,0.55785,0.29435,1.895192798,65.45998592,84.7188,85.65298128,82.6036546
01-04-2019,90.0055,90.7835,89.9365,90.7095,4238752,83.81315,81.886265,86.7712475,1.672,1.672,0,0.613583333,0.26985,2.273794083,69.45440139,85.06253333,85.97920829,82.68430978
02-04-2019,90.551,91,90.2561,90.699,3448115,83.93093,81.979355,86.7937775,-0.0105,0,0.0105,0.580866667,0.2702,2.149765606,68.25160583,85.3732,86.28371098,82.76405794
03-04-2019,91.336,91.5,90.481,91.035,3980590,84.11946,82.0683,86.81996,0.336,0.336,0,0.592066667,0.261066667,2.267875383,69.39907791,85.7042,86.59024576,82.84635587
04-04-2019,91.0325,91.4375,90.21,90.943,3623867,84.2983,82.099985,86.8437275,-0.092,0,0.092,0.592066667,0.2597,2.279810037,69.5104293,86.03656667,86.87106861,82.92691949
05-04-2019,91.45,91.929,91.2595,91.864,3640476,84.48065,82.14117,86.8693525,0.921,0.921,0,0.602566667,0.2597,2.320241304,69.88170713,86.37943333,87.19319322,83.01584567
08-04-2019,91.6615,92.51,91.2555,92.493,3752841,84.65994,82.209885,86.8942975,0.629,0.629,0,0.621133333,0.2597,2.391734052,70.51655629,86.74086667,87.53511624,83.11014571
09-04-2019,92.2745,92.6545,91.589,91.792,3714368,84.85789,82.30938,86.9207025,-0.701,0,0.701,0.615466667,0.283066667,2.174281677,68.49680962,87.07326667,87.8097539,83.19653232
10-04-2019,92.05,92.4,91.4405,92.3665,2963973,85.11134,82.41746,86.9536175,0.5745,0.5745,0,0.6268,0.283066667,2.214319359,68.88921454,87.417,88.10373752,83.28777578
11-04-2019,92.435,92.4975,92.0155,92.2035,2654842,85.28498,82.53999,86.9988475,-0.163,0,0.163,0.6268,0.2864,2.188547486,68.63775734,87.7574,88.36823832,83.37648945
12-04-2019,92.42,92.575,92.065,92.153,3114413,85.40931,82.6518,87.03684,-0.0505,0,0.0505,0.573633333,0.288083333,1.991206248,66.56867106,88.04295,88.6124165,83.46381792
15-04-2019,92.1,92.3425,90.945,92.2435,3724423,85.62795,82.77753,87.08293,0.0905,0.0905,0,0.535916667,0.288083333,1.860283483,65.03843042,88.29078333,88.84667995,83.55117794
16-04-2019,92.5675,93.4885,92.4,93.152,3044618,85.85768,82.952905,87.1233275,0.9085,0.9085,0,0.5662,0.28185,2.008869966,66.76493131,88.57513333,89.12444253,83.64670851
17-04-2019,93.6495,93.8237,93.022,93.241,2893517,86.06369,83.137585,87.1645825,0.089,0.089,0,0.569166667,0.242716667,2.344983863,70.10448956,88.90158333,89.39002688,83.74217409
18-04-2019,93.4395,93.541,92.974,93.0845,2749882,86.28512,83.310065,87.20156,-0.1565,0,0.1565,0.569166667,0.176266667,3.229009077,76.35379869,89.29448333,89.62837999,83.83513256
22-04-2019,92.77,94.421,92.282,94.3655,3373807,86.55806,83.50269,87.2498975,1.281,1.281,0,0.611866667,0.167683333,3.648941457,78.48972698,89.73866667,89.93400063,83.93991234
23-04-2019,94.56,96.463,94.479,96.1885,4640441,86.89361,83.67391,87.3059075,1.823,1.823,0,0.5896,0.167683333,3.516151476,77.8572529,90.16058333,90.33751672,84.06178883
24-04-2019,96.25,96.4845,94.908,95.0875,3675781,87.20436,83.834075,87.3536875,-1.101,0,1.101,0.585466667,0.204383333,2.864551904,74.12377878,90.54166667,90.64396726,84.1714974
25-04-2019,95.8502,96.1225,95.0155,95.1125,6099101,87.4686,83.946325,87.394495,0.025,0.025,0,0.556783333,0.204383333,2.724211041,73.14867528,90.89406667,90.93225969,84.2803631
26-04-2019,96.45,97.55,94.9,97.5315,8432563,87.77923,84.084855,87.446385,2.419,2.419,0,0.637416667,0.196733333,3.240003389,76.41511319,91.33475,91.35801713,84.4122152
29-04-2019,97.45,97.8168,96.7045,96.9215,4021255,88.09501,84.208985,87.4922425,-0.61,0,0.61,0.59385,0.217066667,2.735795455,73.23193916,91.71153333,91.71695151,84.5366857
30-04-2019,96.505,96.7855,95.3475,96.326,3506007,88.41358,84.286065,87.5247175,-0.5955,0,0.5955,0.5442,0.236916667,2.2970102,69.66949026,92.01881667,92.01430948,84.65399231
01-05-2019,96.6545,97.182,95.5275,95.576,3116964,88.69752,84.407625,87.54934,-0.75,0,0.75,0.511366667,0.261916667,1.952402164,66.1292756,92.26826667,92.24409596,84.762669
02-05-2019,95.6665,96.0775,94.0935,95.041,3962915,88.97624,84.50844,87.5689225,-0.535,0,0.535,0.452333333,0.27975,1.616919869,61.78713717,92.44085,92.42454138,84.86494095
03-05-2019,97.45,98.22,96.8,98.123,6381564,89.31926,84.675105,87.598555,3.082,3.082,0,0.518416667,0.27975,1.853142687,64.95092921,92.67951667,92.79218388,84.99686194
06-05-2019,95.899,97.95,95.525,97.5275,5417841,89.63825,84.829865,87.6254625,-0.5955,0,0.5955,0.518416667,0.208783333,2.483036641,71.28942061,92.98915,93.09768814,85.1215449
07-05-2019,96.9995,97.455,95.169,96.05,5902134,89.92625,84.968745,87.65247,-1.4775,0,1.4775,0.5026,0.258033333,1.94781036,66.07651518,93.23371667,93.28815987,85.23028575
08-05-2019,95.9435,96.7685,95.5,95.8885,4078568,90.20762,85.09586,87.6784875,-0.1615,0,0.1615,0.486766667,0.263416667,1.847896235,64.88636111,93.45706667,93.45592375,85.33633763
09-05-2019,95,95.47,93.8,94.9935,5308263,90.4664,85.216605,87.702955,-0.895,0,0.895,0.486766667,0.26315,1.849768826,64.90943438,93.68068333,93.55512222,85.4324288
10-05-2019,94.9,95.1895,92.8,94.499,5717994,90.71655,85.36564,87.71814,-0.4945,0,0.4945,0.4739,0.279633333,1.694719275,62.89038308,93.87495,93.61601756,85.52264344
13-05-2019,91.828,92.3268,90.9,91.134,5783410,90.8675,85.516525,87.7079075,-3.365,0,3.365,0.461683333,0.3918,1.178364812,54.09400691,93.94483333,93.4558874,85.57847783
14-05-2019,91.975,92.622,90.7875,92.006,4629107,91.01145,85.660845,87.7159375,0.872,0.872,0,0.435016667,0.3918,1.110302876,52.61343708,93.98805,93.36234627,85.64243328
15-05-2019,91.3975,93.7214,91.15,93.5575,4692642,91.19017,85.84888,87.7294075,1.5515,1.5515,0,0.486733333,0.39145,1.243411249,55.42502515,94.08333333,93.37493684,85.72119016
16-05-2019,94.297,95.8755,94.1145,95.3785,4707822,91.42879,86.07225,87.761495,1.821,1.821,0,0.536233333,0.39145,1.36986418,57.80348898,94.22811667,93.50419898,85.8172828
17-05-2019,94.6525,95.5265,93.3665,93.45,4736618,91.67184,86.318025,87.784385,-1.9285,0,1.9285,0.536233333,0.452666667,1.18460972,54.22523342,94.31168333,93.50070227,85.89323023
20-05-2019,92.6345,93.389,91.777,92.9485,3798198,91.91001,86.57553,87.799835,-0.5015,0,0.5015,0.505533333,0.469383333,1.077015943,51.85400462,94.34783333,93.46507632,85.96343192
21-05-2019,93.7395,93.95,92.3,92.876,4005122,92.09691,86.76884,87.8056325,-0.0725,0,0.0725,0.484566667,0.4718,1.027059488,50.66745669,94.3606,93.42707139,86.03221369
22-05-2019,92.589,93.5743,92.55,92.984,2936601,92.28349,86.96786,87.81473,0.108,0.108,0,0.488166667,0.448433333,1.088604772,52.12114741,94.40033333,93.39848614,86.1013857
23-05-2019,91.8295,92.2,90.21,90.774,4424265,92.40816,87.13659,87.8066625,-2.21,0,2.21,0.469016667,0.5221,0.898327268,47.32204416,94.34725,93.22916445,86.14787937
24-05-2019,91.7945,92.088,90.8926,91.164,3369673,92.54522,87.297245,87.7968625,0.39,0.39,0,0.482016667,0.516666667,0.932935484,48.26521587,94.3126,93.09592804,86.19779102
28-05-2019,91.6375,92.4634,91.3675,91.8215,3199965,92.66929,87.445895,87.78434,0.6575,0.6575,0,0.503933333,0.514983333,0.978542995,49.45775742,94.30155,93.01370687,86.25374832
29-05-2019,91.156,91.5,90.3767,90.9595,4279025,92.74633,87.60535,87.7645075,-0.862,0,0.862,0.500916667,0.543716667,0.921282531,47.95143432,94.25875,92.8811774,86.30057172
30-05-2019,91.2745,91.4735,90.3913,90.816,3146850,92.8008,87.725815,87.7470125,-0.1435,0,0.1435,0.470633333,0.5485,0.858037071,46.17976058,94.18088333,92.74794015,86.34550136
31-05-2019,89.5005,89.7793,88.6352,88.7535,4618819,92.7786,87.798595,87.71673,-2.0625,0,2.0625,0.467666667,0.61725,0.757661671,43.10622936,94.0313,92.49023433,86.36946154
03-06-2019,88.0005,88.3145,83.6,84.6345,9098708,92.65203,87.81665,87.65999,-4.119,0,4.119,0.467666667,0.749333333,0.62411032,38.42782799,93.74963333,91.98341276,86.35219824
04-06-2019,84.962,86.541,84.0445,86.478,5679121,92.61682,87.85172,87.621725,1.8435,1.8435,0,0.486416667,0.749333333,0.649132562,39.36206083,93.48671667,91.62822484,86.35345
05-06-2019,87.48,87.6,85.7626,86.925,4239782,92.58106,87.89286,87.58472,0.447,0.447,0,0.44055,0.749333333,0.587922598,37.02463827,93.17793333,91.32479098,86.35913707
06-06-2019,86.8855,88,86.3065,87.718,3689272,92.55166,87.94976,87.552755,0.793,0.793,0,0.466983333,0.712633333,0.655292577,39.58771917,92.93228333,91.09209479,86.37265809
07-06-2019,88.185,90.3127,87.9745,90.2015,4808246,92.58999,88.04317,87.534585,2.4835,2.4835,0,0.548933333,0.712633333,0.770288601,43.5120353,92.76858333,91.03463706,86.41075602
10-06-2019,91.1,94.2435,90.9,93.0315,5371007,92.6772,88.136205,87.5288875,2.83,2.83,0,0.562633333,0.712633333,0.789513074,44.1188771,92.61858333,91.16346693,86.47663407
11-06-2019,94.1625,94.685,92.9,93.185,4042694,92.76015,88.226165,87.5185875,0.1535,0.1535,0,0.56775,0.6923,0.820092445,45.0577358,92.49403333,91.29388842,86.54338398
12-06-2019,92.699,93.25,92.219,92.766,2678335,92.80128,88.307215,87.5066925,-0.419,0,0.419,0.56775,0.686416667,0.827121525,45.26910299,92.37536667,91.38886336,86.60530056
13-06-2019,93.336,94.1545,93.111,93.515,2795810,92.8576,88.394265,87.49792,0.749,0.749,0,0.592716667,0.661416667,0.89613204,47.26105677,92.30666667,91.52603346,86.67405379
14-06-2019,93.2,93.8,92.95,93.4835,2851163,92.90657,88.513015,87.4834175,-0.0315,0,0.0315,0.592716667,0.644633333,0.919463261,47.90210261,92.25475,91.65232163,86.74180947
17-06-2019,93.825,94.7844,93.7725,94.3015,2634342,92.97374,88.63602,87.47172,0.818,0.818,0,0.51725,0.644633333,0.802394126,44.51823907,92.12736667,91.82323636,86.81703027
18-06-2019,95.0675,96.0835,94.9895,95.0685,3895728,93.03783,88.75924,87.4475375,0.767,0.767,0,0.542816667,0.624783333,0.868807853,46.4899509,92.0454,92.03260821,86.89913445
19-06-2019,95.392,95.9791,94.6235,95.4395,2895347,93.09676,88.87835,87.42414,0.371,0.371,0,0.555183333,0.575533333,0.964641492,49.10012824,92.02505,92.25240768,86.98411321
20-06-2019,96.6665,96.76,95.29,95.9095,3217153,93.17911,89.0185,87.4005125,0.47,0.47,0,0.57085,0.57015,1.001227747,50.03067485,92.02575,92.48834912,87.07292303
21-06-2019,95.805,96.2975,95.379,95.565,3933576,93.24308,89.17721,87.3684575,-0.3445,0,0.3445,0.57085,0.5518,1.034523378,50.84843896,92.0448,92.68684272,87.15742131
24-06-2019,95.633,95.843,95.065,95.695,2282969,93.31291,89.298945,87.3482275,0.13,0.13,0,0.575183333,0.535316667,1.074473053,51.79498724,92.08466667,92.88091739,87.24237234
25-06-2019,95.592,95.8193,93.621,93.9135,3012347,93.34812,89.378715,87.3282175,-1.7815,0,1.7815,0.575183333,0.482533333,1.192007461,54.37971732,92.17731667,92.94753562,87.30875172
26-06-2019,94.624,95.19,94.366,94.8915,2441910,93.40108,89.514515,87.3146575,0.978,0.978,0,0.578716667,0.482533333,1.199329925,54.53160581,92.2735,93.07295268,87.38420195
27-06-2019,95.1,95.562,94.902,95.214,2141721,93.44232,89.65,87.305975,0.3225,0.3225,0,0.53775,0.482533333,1.114430782,52.70594769,92.32871667,93.21108476,87.46211039
28-06-2019,95.455,95.647,94.2,94.6815,3037358,93.47113,89.76741,87.282595,-0.5325,0,0.5325,0.47705,0.500283333,0.95355965,48.81139154,92.30548333,93.30595026,87.53394511
01-07-2019,96.149,96.491,95.733,96.1095,3203347,93.53163,89.908375,87.2656425,1.428,1.428,0,0.52465,0.436,1.203325688,54.61406339,92.39413333,93.48682444,87.61927401
02-07-2019,95.969,96.7395,95.3315,96.7155,2651299,93.57863,90.068345,87.2517525,0.606,0.606,0,0.54485,0.419283333,1.29947927,56.51189324,92.5197,93.69512609,87.70978373
03-07-2019,96.7945,97.0795,96.525,96.95,1690294,93.59386,90.243735,87.243955,0.2345,0.2345,0,0.552666667,0.416866667,1.325763633,57.00336932,92.6555,93.90511795,87.80172618
05-07-2019,96.43,97.295,96.265,97.1455,2628359,93.63502,90.41969,87.252675,0.1955,0.1955,0,0.555583333,0.416866667,1.332760275,57.132329,92.79421667,94.11417486,87.89469905
08-07-2019,96.706,97.8,96.4127,97.616,2883371,93.68509,90.576845,87.2554925,0.4705,0.4705,0,0.571266667,0.3432,1.664529915,62.46992783,93.02228333,94.34009906,87.99142841
09-07-2019,97.39,99.5005,97.1738,99.415,4345698,93.72276,90.750995,87.2709625,1.799,1.799,0,0.618233333,0.3432,1.801379176,64.30329716,93.29731667,94.66751203,88.10509579
10-07-2019,99.8255,101.247,99.77,100.87,4931902,93.80173,90.94837,87.2892375,1.455,1.455,0,0.644816667,0.3432,1.878836441,65.26374386,93.59893333,95.06767254,88.23210976
11-07-2019,101.281,101.79,99.765,100.053,4317766,93.87627,91.144925,87.31075,-0.817,0,0.817,0.644816667,0.3417,1.887084187,65.36297748,93.90205,95.38930657,88.34973056
12-07-2019,100.413,100.85,100.193,100.55,2509297,93.97575,91.336635,87.32991,0.497,0.497,0,0.661383333,0.336916667,1.963047242,66.25095997,94.22651667,95.72225453,88.47112628
15-07-2019,101.07,101.145,100.077,101.049,2981343,94.09591,91.536075,87.3415175,0.499,0.499,0,0.678016667,0.268166667,2.528340584,71.65806486,94.63636667,96.06591553,88.59627925
16-07-2019,100.529,101.316,100.061,100.495,2618198,94.14335,91.731305,87.35028,-0.554,0,0.554,0.678016667,0.149333333,4.540290179,81.9504039,95.16505,96.35166292,88.71467448
17-07-2019,100.353,100.6,99.6015,99.6015,2558809,94.18483,91.91154,87.3450425,-0.8935,0,0.8935,0.616566667,0.179116667,3.442262957,77.4889508,95.6025,96.56132982,88.8230011
18-07-2019,99.0005,99.375,97.5775,98.895,3504252,94.24173,92.08399,87.3387675,-0.7065,0,0.7065,0.601666667,0.202666667,2.96875,74.80314961,96.0015,96.71188919,88.92322
19-07-2019,99.5605,99.8,98.1113,98.226,3185612,94.28848,92.24805,87.3288075,-0.669,0,0.669,0.575233333,0.224966667,2.556971403,71.88619512,96.35176667,96.80957376,89.01578497
22-07-2019,98.557,99.45,97.913,99.2815,2908111,94.37424,92.42032,87.3323875,1.0555,1.0555,0,0.527633333,0.224966667,2.345384501,70.1080698,96.65443333,96.96905287,89.11793139
23-07-2019,99.7995,99.8895,98.6565,99.7245,2703480,94.47875,92.59765,87.34282,0.443,0.443,0,0.448066667,0.224966667,1.991702474,66.57421623,96.87753333,97.14682365,89.22346939
24-07-2019,98.465,100.065,98.2935,100.04,2631300,94.65687,92.762185,87.365665,0.3155,0.3155,0,0.453466667,0.224966667,2.015706031,66.84026925,97.10603333,97.33348019,89.33109656
25-07-2019,100.05,100.06,98.636,98.691,4136461,94.79057,92.90101,87.3867075,-1.349,0,1.349,0.453466667,0.255966667,1.771584842,63.91956021,97.30353333,97.42106212,89.42422993
26-07-2019,97.1,97.5448,96.2255,97.1525,4927143,94.86247,93.02632,87.406365,-1.5385,0,1.5385,0.4285,0.30725,1.39462978,58.23989127,97.42478333,97.40373553,89.50112813
29-07-2019,96.5,96.6113,94.527,95.6225,4493190,94.86735,93.14807,87.4168975,-1.53,0,1.53,0.4285,0.3572,1.199608063,54.53735522,97.49608333,97.28881711,89.56203731
30-07-2019,94.5558,95.4945,94.174,94.9265,2910888,94.89688,93.28436,87.4527175,-0.696,0,0.696,0.401233333,0.3804,1.054766912,51.33267943,97.51691667,97.13640955,89.61541505
31-07-2019,94.9055,94.9775,92.472,93.339,4470727,94.90469,93.40735,87.4895725,-1.5875,0,1.5875,0.375666667,0.433316667,0.866956421,46.4368858,97.45926667,96.89141539,89.65246564
01-08-2019,93.586,94.896,92.2005,92.766,4713311,94.90249,93.4997,87.50625,-0.573,0,0.573,0.3633,0.452416667,0.803020814,44.53752324,97.37015,96.62525955,89.68344608
02-08-2019,92.2535,92.3182,90.401,91.162,4956225,94.86605,93.57477,87.5218225,-1.604,0,1.604,0.347633333,0.505883333,0.687180839,40.72953076,97.2119,96.2727912,89.69815806
05-08-2019,88.511,89.4334,87.439,88.2565,6058212,94.8157,93.61193,87.508115,-2.9055,0,2.9055,0.347633333,0.59125,0.587963354,37.02625459,96.96828333,95.75561112,89.68381321
06-08-2019,89.6115,89.6885,87.67,89.3915,5070258,94.78025,93.662735,87.49714,1.135,1.135,0,0.381133333,0.59125,0.644622974,39.19579041,96.75816667,95.34502331,89.68090462
07-08-2019,88.6995,89.9465,87.85,89.67,4526884,94.73722,93.703255,87.50281,0.2785,0.2785,0,0.390416667,0.531866667,0.734049887,42.33153225,96.61671667,94.97889277,89.68079611
08-08-2019,90.3,91.713,89.9055,91.6445,3701242,94.75092,93.748625,87.520025,1.9745,1.9745,0,0.423633333,0.531866667,0.796502883,44.33629862,96.50848333,94.76377066,89.70033546
09-08-2019,91.4475,91.5546,90.111,90.379,2879770,94.74218,93.77149,87.524595,-1.2655,0,1.2655,0.412883333,0.57405,0.719246291,41.83497703,96.34731667,94.48088223,89.70708834
12-08-2019,89.7995,90.049,88.85,89.246,2905498,94.75203,93.765315,87.52865,-1.133,0,1.133,0.412883333,0.594066667,0.695011783,41.00335998,96.16613333,94.14314789,89.70250039
13-08-2019,89.15,91.5872,89,91.217,4075021,94.88368,93.767855,87.568685,1.971,1.971,0,0.430983333,0.594066667,0.725479744,42.04510349,96.00305,93.95436415,89.71757004
14-08-2019,89.6505,89.7826,87.8608,88.148,4893649,94.91708,93.76695,87.5638825,-3.069,0,3.069,0.410783333,0.696366667,0.58989517,37.10277138,95.71746667,93.57976001,89.70195243
15-08-2019,89.0995,89.4,88.098,88.806,3809948,94.9547,93.76788,87.59721,0.658,0.658,0,0.4249,0.696366667,0.610167058,37.89464296,95.446,93.2717755,89.69303748
16-08-2019,89.6445,90.1454,89.2275,89.6285,3054240,94.99291,93.772285,87.6606325,0.8225,0.8225,0,0.4458,0.696366667,0.640179982,39.03108128,95.19543333,93.03672547,89.69239532
19-08-2019,90.904,91.3,90.6305,90.806,2820303,95.005,93.797495,87.7320575,1.1775,1.1775,0,0.469366667,0.696366667,0.674022306,40.26363948,94.96843333,92.89280769,89.70347596
20-08-2019,90.725,90.841,89.994,90.069,1932835,94.94575,93.811475,87.7829,-0.737,0,0.737,0.4094,0.720933333,0.567874977,36.21940431,94.6569,92.71062655,89.70711301
21-08-2019,90.9695,91.479,90.75,91.177,2039231,94.90559,93.83287,87.8224025,1.108,1.108,0,0.397833333,0.720933333,0.55183096,35.55999166,94.3338,92.6116829,89.72173876
22-08-2019,91.4,91.4706,90.005,90.28,2658388,94.85587,93.828575,87.85742,-0.897,0,0.897,0.397833333,0.7236,0.54979731,35.47543323,94.00803333,92.46125175,89.72729359
23-08-2019,89.6515,90.2448,87.2615,87.481,5277898,94.73519,93.796395,87.887875,-2.799,0,2.799,0.381266667,0.8169,0.466723793,31.82083739,93.5724,92.13994518,89.70494241
26-08-2019,88.3455,88.5,87.1755,88.4435,3085320,94.63439,93.77048,87.91939,0.9625,0.9625,0,0.396716667,0.8169,0.485636757,32.6887952,93.15221667,91.90146485,89.69239075
27-08-2019,88.7865,88.97,87.334,88.0915,3027245,94.51019,93.741965,87.920975,-0.352,0,0.352,0.396716667,0.810166667,0.489672907,32.87116954,92.73876667,91.65566067,89.67646149
28-08-2019,87.75,88.393,87.2026,88.2125,2421893,94.37307,93.70545,87.92331,0.121,0.121,0,0.40075,0.780383333,0.513529676,33.92927697,92.35913333,91.43352127,89.66189471
29-08-2019,89.15,89.9275,88.8625,89.32,3018012,94.25068,93.67372,87.9418025,1.1075,1.1075,0,0.437666667,0.756833333,0.578286721,36.64015627,92.03996667,91.29716506,89.65849277
30-08-2019,89.8745,89.987,88.2285,88.8145,3064147,94.10878,93.643945,87.9766625,-0.5055,0,0.5055,0.437666667,0.751383333,0.582481201,36.8080961,91.72625,91.13699312,89.65009483
03-09-2019,88.5,90.04,88.4,89.492,3546859,93.98732,93.6152,88.01633,0.6775,0.6775,0,0.425066667,0.751383333,0.565712131,36.13129896,91.39993333,91.03086453,89.64852175
04-09-2019,90.25,90.3816,89.8115,90.031,2326228,93.87404,93.593475,88.0667325,0.539,0.539,0,0.428266667,0.751383333,0.569970942,36.30455361,91.07681667,90.96635714,89.6523275
05-09-2019,91.0975,92.1,90.7788,92.036,3325189,93.83649,93.592305,88.1220525,2.005,2.005,0,0.484583333,0.751383333,0.644921589,39.20682866,90.81001667,91.03536636,89.67604564
06-09-2019,91.911,92.0325,91.32,91.6755,2496933,93.77217,93.586625,88.1820775,-0.3605,0,0.3605,0.484583333,0.718433333,0.67450007,40.28068328,90.57616667,91.0766653,89.6959407
09-09-2019,92.05,92.5,91.2305,91.5675,2999515,93.69924,93.57078,88.2618425,-0.108,0,0.108,0.484583333,0.67075,0.722449994,41.94316215,90.39,91.10833206,89.71456318
10-09-2019,91.1375,91.2905,90.2668,91.0275,2613879,93.62616,93.548645,88.343115,-0.54,0,0.54,0.484583333,0.63775,0.759832745,43.17641818,90.23683333,91.10311709,89.72762723
11-09-2019,90.607,91.671,90.454,91.1495,2432767,93.52696,93.529295,88.41968,0.122,0.122,0,0.48865,0.61455,0.795134651,44.29387237,90.11093333,91.10610953,89.74177522
12-09-2019,91.8815,92.683,91.714,92.1775,2823505,93.4362,93.507415,88.5050525,1.028,1.028,0,0.522916667,0.561633333,0.931064158,48.21508152,90.07221667,91.1752315,89.76601129
13-09-2019,92.1005,92.3061,91.7585,91.967,1971317,93.33654,93.4652,88.569555,-0.2105,0,0.2105,0.522916667,0.54955,0.951536105,48.75831417,90.04558333,91.22631334,89.78791167
16-09-2019,91.201,91.2847,90.01,90.392,3675473,93.20147,93.418245,88.62616,-1.575,0,1.575,0.522916667,0.548583333,0.953212821,48.80230207,90.01991667,91.17248667,89.7939225
17-09-2019,90.354,91.1995,90.205,91.1275,2033058,93.0717,93.378395,88.66236,0.7355,0.7355,0,0.547433333,0.451733333,1.211850649,54.78899083,90.11561667,91.1695843,89.80719193
18-09-2019,90.852,91.103,89.775,90.873,2536012,92.90086,93.31181,88.6983325,-0.2545,0,0.2545,0.5096,0.460216667,1.10730453,52.54601385,90.165,91.15044983,89.81779699
19-09-2019,91.051,91.6285,90.895,91.075,2078335,92.70496,93.253345,88.731165,0.202,0.202,0,0.50705,0.460216667,1.101763662,52.42091116,90.21183333,91.1455821,89.83030647
20-09-2019,91.0855,91.5315,89.046,89.708,5555839,92.49806,93.187165,88.736615,-1.367,0,1.367,0.441233333,0.505783333,0.872376182,46.59192904,90.14728333,91.05283487,89.82908949
23-09-2019,88.85,89.635,88.366,89.265,3139142,92.27236,93.124055,88.76584,-0.443,0,0.443,0.441233333,0.478366667,0.922374747,47.98100623,90.11015,90.93749068,89.82347666
24-09-2019,89.5303,89.7853,86.7773,87.0805,4637901,91.99299,93.04445,88.776445,-2.1845,0,2.1845,0.441233333,0.513416667,0.859405941,46.21938232,90.03796667,90.68865258,89.79618336
25-09-2019,87.368,88.65,86.15,88.4165,3531098,91.75142,92.947385,88.811245,1.336,1.336,0,0.420066667,0.513416667,0.818178867,44.99991073,89.94461667,90.54206209,89.78245516
26-09-2019,88.1395,88.1685,86.575,86.992,3571952,91.49923,92.84203,88.8359475,-1.4245,0,1.4245,0.420066667,0.4586,0.915976159,47.80728376,89.90608333,90.31302582,89.75468944
27-09-2019,87.4,87.456,85.691,86.2725,3948029,91.24678,92.744255,88.8565,-0.7195,0,0.7195,0.398133333,0.482583333,0.825004317,45.20560907,89.82163333,90.05234674,89.72004079
30-09-2019,86.3495,86.873,85.461,86.7955,2760768,91.01817,92.653325,88.8745925,0.523,0.523,0,0.38815,0.482583333,0.804317044,44.57736774,89.7272,89.84222759,89.69094088
01-10-2019,87.3,87.78,86.4205,86.7825,3170460,90.76819,92.571215,88.89391,-0.013,0,0.013,0.3489,0.483016667,0.722335323,41.9392968,89.59308333,89.64482581,89.66200117
02-10-2019,86.387,86.4445,85.25,85.6615,3338476,90.48693,92.48284,88.92424,-1.121,0,1.121,0.3489,0.495816667,0.703687519,41.30379023,89.44616667,89.38783705,89.62219519
03-10-2019,85.65,86.25,84.253,86.221,3624371,90.21055,92.43371,88.9751175,0.5595,0.5595,0,0.330616667,0.495816667,0.66681233,40.00524342,89.28096667,89.18352498,89.58835245
04-10-2019,86.301,87.0288,85.9615,86.9825,2489277,89.97638,92.383475,89.02216,0.7615,0.7615,0,0.356,0.465916667,0.764085137,43.31339349,89.17105,89.04152337,89.56242357
07-10-2019,86.5815,87.3915,86.185,86.633,2187598,89.76599,92.31423,89.081555,-0.3495,0,0.3495,0.356,0.384266667,0.926439972,48.0907781,89.14278333,88.88613477,89.53327508
08-10-2019,86.1245,86.35,85.25,85.2755,2626840,89.55905,92.2132,89.142725,-1.3575,0,1.3575,0.323916667,0.429516667,0.754142253,42.9920807,89.03718333,88.65319059,89.49090916
09-10-2019,85.9805,86.4975,85.718,86.0995,2089335,89.38251,92.139695,89.22886,0.824,0.824,0,0.351383333,0.417783333,0.841065943,45.6836403,88.97078333,88.48843636,89.45716379
10-10-2019,86.262,86.9145,85.6875,86.013,2721531,89.23599,92.07034,89.322935,-0.0865,0,0.0865,0.34735,0.420666667,0.825713154,45.2268831,88.89746667,88.32873079,89.42289351
11-10-2019,87.146,87.2725,86.493,86.596,3279534,89.11259,92.00754,89.38819,0.583,0.583,0,0.329866667,0.420666667,0.784152139,43.9509682,88.80666667,88.2169417,89.39476521
